text,source,original_id,toxicity,hate_speech,harassment,self_harm,violence,sexual,profanity,spam,label_vector
"Not yet chikku..wat abt u?
",spam_sms_spam,spam_2659,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ok...
",spam_sms_spam,spam_2660,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Want to finally have lunch today?
",spam_sms_spam,spam_2661,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Do you know when dad will be back?
",spam_sms_spam,spam_2662,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?
",spam_sms_spam,spam_2663,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+
",spam_sms_spam,spam_2664,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"He remains a bro amongst bros
",spam_sms_spam,spam_2665,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"R u meeting da ge at nite tmr?
",spam_sms_spam,spam_2666,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.
",spam_sms_spam,spam_2667,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Why de. You looking good only:-)..
",spam_sms_spam,spam_2668,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg
",spam_sms_spam,spam_2669,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
",spam_sms_spam,spam_2670,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.
",spam_sms_spam,spam_2671,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"That's cool, I'll come by like  &lt;#&gt; ish
",spam_sms_spam,spam_2672,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Super msg da:)nalla timing.
",spam_sms_spam,spam_2673,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?
",spam_sms_spam,spam_2674,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I am 6 ft. We will be a good combination!
",spam_sms_spam,spam_2675,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!
",spam_sms_spam,spam_2676,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"* Am on a train back from northampton so i'm afraid not!
",spam_sms_spam,spam_2677,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Where in abj are you serving. Are you staying with dad or alone.
",spam_sms_spam,spam_2678,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Was playng 9 doors game and gt racing on phone lol
",spam_sms_spam,spam_2679,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message
",spam_sms_spam,spam_2680,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.
",spam_sms_spam,spam_2681,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I'm on da bus going home...
",spam_sms_spam,spam_2682,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
",spam_sms_spam,spam_2683,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I'm okay. Chasing the dream. What's good. What are you doing next.
",spam_sms_spam,spam_2684,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Yupz... I've oredi booked slots 4 my weekends liao... 
",spam_sms_spam,spam_2685,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
",spam_sms_spam,spam_2686,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
",spam_sms_spam,spam_2687,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Okie
",spam_sms_spam,spam_2688,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Yes I know the cheesy songs from frosty the snowman :)
",spam_sms_spam,spam_2689,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..
",spam_sms_spam,spam_2690,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p 
",spam_sms_spam,spam_2691,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Hey tmr meet at bugis 930 ?
",spam_sms_spam,spam_2692,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm
",spam_sms_spam,spam_2693,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
",spam_sms_spam,spam_2694,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
",spam_sms_spam,spam_2695,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"And whenever you and i see we can still hook up too.
",spam_sms_spam,spam_2696,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
",spam_sms_spam,spam_2697,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Can you use foreign stamps for whatever you send them off for? 
",spam_sms_spam,spam_2698,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"FROM 88066 LOST £12 HELP
",spam_sms_spam,spam_2699,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Oh baby of the house. How come you dont have any new pictures on facebook
",spam_sms_spam,spam_2700,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr
",spam_sms_spam,spam_2701,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.
",spam_sms_spam,spam_2702,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Omw back to tampa from west palm, you hear what happened?
",spam_sms_spam,spam_2703,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Yup no more already... Thanx 4 printing n handing it up.
",spam_sms_spam,spam_2704,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
",spam_sms_spam,spam_2705,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
",spam_sms_spam,spam_2706,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"S now only i took tablets . Reaction morning only.
",spam_sms_spam,spam_2707,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
",spam_sms_spam,spam_2708,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Nah, I'm a perpetual DD
",spam_sms_spam,spam_2709,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Sorry de i went to shop.
",spam_sms_spam,spam_2710,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
",spam_sms_spam,spam_2711,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.
",spam_sms_spam,spam_2712,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
",spam_sms_spam,spam_2713,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Nope i'm not drivin... I neva develop da photos lei...
",spam_sms_spam,spam_2714,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
",spam_sms_spam,spam_2715,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Cool. I am  &lt;#&gt;  inches long. hope you like them big!
",spam_sms_spam,spam_2716,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?
",spam_sms_spam,spam_2717,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Okie.. Thanx..
",spam_sms_spam,spam_2718,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
",spam_sms_spam,spam_2719,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Go where n buy? Juz buy when we get there lar.
",spam_sms_spam,spam_2720,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ok lor...
",spam_sms_spam,spam_2721,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I'm working technical support :)voice process.
",spam_sms_spam,spam_2722,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"It's justbeen overa week since we broke up and already our brains are going to mush!
",spam_sms_spam,spam_2723,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Tunde, how are you doing. This is just wishing you a great day. Abiola.
",spam_sms_spam,spam_2724,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Nope... C ü then...
",spam_sms_spam,spam_2725,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"No. But we'll do medical missions to nigeria
",spam_sms_spam,spam_2726,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"No i am not having not any movies in my laptop
",spam_sms_spam,spam_2727,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Whatsup there. Dont u want to sleep
",spam_sms_spam,spam_2728,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “
",spam_sms_spam,spam_2729,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR
",spam_sms_spam,spam_2730,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"I havent lei.. Next mon can?
",spam_sms_spam,spam_2731,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Mm feeling sleepy. today itself i shall get that dear
",spam_sms_spam,spam_2732,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
",spam_sms_spam,spam_2733,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Do ü noe if ben is going?
",spam_sms_spam,spam_2734,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Can you do a mag meeting this avo at some point?
",spam_sms_spam,spam_2735,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I meant middle left or right?
",spam_sms_spam,spam_2736,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Really? I crashed out cuddled on my sofa.
",spam_sms_spam,spam_2737,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu
",spam_sms_spam,spam_2738,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I sent you the prices and do you mean the  &lt;#&gt; g,
",spam_sms_spam,spam_2739,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Are you this much buzy
",spam_sms_spam,spam_2740,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Nothing. Can...
",spam_sms_spam,spam_2741,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
",spam_sms_spam,spam_2742,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u
",spam_sms_spam,spam_2743,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
",spam_sms_spam,spam_2744,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Tick, tick, tick ... Babe
",spam_sms_spam,spam_2745,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"R ü going 4 today's meeting?
",spam_sms_spam,spam_2746,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"K da:)how many page you want?
",spam_sms_spam,spam_2747,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ya had just now.onion roast.
",spam_sms_spam,spam_2748,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Send his number and give reply tomorrow morning for why you said that to him like that ok
",spam_sms_spam,spam_2749,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"You said not now. No problem. When you can. Let me know.
",spam_sms_spam,spam_2750,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ok but tell me half an hr b4 u come i need 2 prepare.
",spam_sms_spam,spam_2751,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Play w computer? Aiyah i tok 2 u lor?
",spam_sms_spam,spam_2752,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Sat right? Okay thanks... 
",spam_sms_spam,spam_2753,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with
",spam_sms_spam,spam_2754,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ok Chinese food on its way. When I get fat you're paying for my lipo.
",spam_sms_spam,spam_2755,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"We r outside already.
",spam_sms_spam,spam_2756,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Have a good trip. Watch out for . Remember when you get back we must decide about easter.
",spam_sms_spam,spam_2757,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Yo we are watching a movie on netflix
",spam_sms_spam,spam_2758,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"What time. I‘m out until prob 3 or so
",spam_sms_spam,spam_2759,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...
",spam_sms_spam,spam_2760,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I dont thnk its a wrong calling between us
",spam_sms_spam,spam_2761,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I am not sure about night menu. . . I know only about noon menu
",spam_sms_spam,spam_2762,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"ARR birthday today:) i wish him to get more oscar.
",spam_sms_spam,spam_2763,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...
",spam_sms_spam,spam_2764,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!
",spam_sms_spam,spam_2765,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
" and  picking them up from various points
",spam_sms_spam,spam_2766,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
",spam_sms_spam,spam_2767,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Wow v v impressed. Have funs shopping!
",spam_sms_spam,spam_2768,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I am on the way to ur home
",spam_sms_spam,spam_2769,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
",spam_sms_spam,spam_2770,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"No problem. Talk to you later
",spam_sms_spam,spam_2771,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Then ur sis how?
",spam_sms_spam,spam_2772,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Still in customer place
",spam_sms_spam,spam_2773,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?
",spam_sms_spam,spam_2774,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Dude u knw also telugu..thts gud..k, gud nyt..
",spam_sms_spam,spam_2775,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"We confirm eating at esplanade?
",spam_sms_spam,spam_2776,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Send me your id and password
",spam_sms_spam,spam_2777,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
",spam_sms_spam,spam_2778,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.
",spam_sms_spam,spam_2779,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Well I might not come then...
",spam_sms_spam,spam_2780,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Long after I quit. I get on only like 5 minutes a day as it is.
",spam_sms_spam,spam_2781,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.
",spam_sms_spam,spam_2782,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
",spam_sms_spam,spam_2783,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Just arrived, see you in a couple days &lt;3
",spam_sms_spam,spam_2784,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"K, wat s tht incident?
",spam_sms_spam,spam_2785,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Yeah get the unlimited
",spam_sms_spam,spam_2786,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..
",spam_sms_spam,spam_2787,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?
",spam_sms_spam,spam_2788,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ü got wat to buy tell us then ü no need to come in again.
",spam_sms_spam,spam_2789,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"When you are big..| God will bring success.
",spam_sms_spam,spam_2790,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870
",spam_sms_spam,spam_2791,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon ""
",spam_sms_spam,spam_2792,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Well there's still a bit left if you guys want to tonight
",spam_sms_spam,spam_2793,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Not from this campus. Are you in the library?
",spam_sms_spam,spam_2794,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow
",spam_sms_spam,spam_2795,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"How will I creep on you now? ;_;
",spam_sms_spam,spam_2796,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
",spam_sms_spam,spam_2797,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"If I get there before you after your ten billion calls and texts so help me god
",spam_sms_spam,spam_2798,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
",spam_sms_spam,spam_2799,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I've told him that i've returned it. That should i re order it.
",spam_sms_spam,spam_2800,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..
",spam_sms_spam,spam_2801,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Depends on where u going lor.
",spam_sms_spam,spam_2802,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
",spam_sms_spam,spam_2803,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"FreeMsg>FAV XMAS TONES!Reply REAL
",spam_sms_spam,spam_2804,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Lil fever:) now fine:)
",spam_sms_spam,spam_2805,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I think it's all still in my car
",spam_sms_spam,spam_2806,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Can a not?
",spam_sms_spam,spam_2807,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 
",spam_sms_spam,spam_2808,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Yes princess! I want to catch you with my big strong hands...
",spam_sms_spam,spam_2809,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Oh yeah I forgot. U can only take 2 out shopping at once.
",spam_sms_spam,spam_2810,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Mm so you asked me not to call radio
",spam_sms_spam,spam_2811,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Thinkin about someone is all good. No drugs for that
",spam_sms_spam,spam_2812,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...
",spam_sms_spam,spam_2813,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..
",spam_sms_spam,spam_2814,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Alright if you're sure, let me know when you're leaving
",spam_sms_spam,spam_2815,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Some are lasting as much as 2 hours. You might get lucky.
",spam_sms_spam,spam_2816,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Genius what's up. How your brother. Pls send his number to my skype.
",spam_sms_spam,spam_2817,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p
",spam_sms_spam,spam_2818,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...
",spam_sms_spam,spam_2819,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*
",spam_sms_spam,spam_2820,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
",spam_sms_spam,spam_2821,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Oh god..taken the teeth?is it paining
",spam_sms_spam,spam_2822,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
",spam_sms_spam,spam_2823,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
