text,source,original_id,toxicity,hate_speech,harassment,self_harm,violence,sexual,profanity,spam,label_vector
"RT @DrizzyTaughtBre: Drink some bleach bitch! ""@AubreyChester: If it was you, youda done the same thing. #TeamZimmerman""",davidson,davidson_3907,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Man my bitch is beautiful Helen of Troy.,davidson,davidson_3908,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Photo check for background spooks. http://t.co/Hx1wghJAzy,davidson,davidson_3909,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck &#128514;&#128514;&#128514; #fucknigga,davidson,davidson_3910,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
I hate these hoes that look thick from the front them she pass u &amp; her ass be missing,davidson,davidson_3911,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @Mr_JSmart24: I just dont see the point in permanently ruining the chance of hitting the pussy again just for laughs, giggles, and RTs",davidson,davidson_3912,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@HonchoPikasoe lmao hell yea.. I love thick bitches &amp; thick bitches love fat niggas.,davidson,davidson_3913,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"""@HeartlessFuck: Glad I'm getting outta Atlanta. Nothing but a bunch of niggas in &amp; outta jail &amp; dumb bitches with mad kids fuckin em.""",davidson,davidson_3914,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @Gresham_Major: U tell us you fuckin barbarian RT @TypoGawd: Does pussy juice really help ya beard grow?,davidson,davidson_3915,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @UmChillBreaux: it's never about the hoes he's entertaining , it's always about the fact that he's entertaining these hoes !",davidson,davidson_3916,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"I want some cookies, brownies and ice cream. &#128523;",davidson,davidson_3917,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@kieffer_jason No that's what u think I just don't like pussy boys who run they mouth but they can't back they words up.,davidson,davidson_3918,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@dominiloka bitch ain't fall down or nothing. bet she can take more licks than you. No?,davidson,davidson_3919,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Ahmed's moms bomb pussy&gt;&gt;&gt;,davidson,davidson_3920,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@RodMarley44 fr 12 was Finna bam a nicca he said yu lucky I jus got a robbery call,davidson,davidson_3921,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @chanelisabeth: happy 17th birthday to my main hoe and partner in crime #bountyhunters4lyfe &#127881;&#128299; @Whitecholo23,davidson,davidson_3922,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @Ratchet2English: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 &#8230;",davidson,davidson_3923,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @chrisbegettinit: &#8220;@_100D: It's like zero bitches in nap that's gon stick by yo side if you fall off &#128175;&#8221;FORREAL THO THIS AIN NO LIE &#128175;,davidson,davidson_3924,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @Gmel_Genuine: When ya broke ONLY real bitches stick around,davidson,davidson_3925,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@Smokey_Bahr Go get that sum bitch,davidson,davidson_3926,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
&#8220;@koleworld4: @what_evaittakes bang&#128129;&#8221;that's a trust worthy bitch&#128528;&#128553;,davidson,davidson_3927,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",davidson,davidson_3928,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@Pudingtane ....yeah....I don't think its about #injuns. I think #redskins is about #politics and #alcoholism in #WashingtonDC .....,davidson,davidson_3929,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
RT @prettycha305: Monkey see &#128585;&#128584;monkey do hoes&#128586;,davidson,davidson_3930,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @_aleksssa: ""@BrianLovesAss_: @_aleksssa tbh but a niggah can't have a normal convo with someone lmao""hoes will be hoes Brian lol",davidson,davidson_3931,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @MenstruaI: rt if ur a sassy ass bitch,davidson,davidson_3932,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@Matt_Petrie22 geta Life faggot,davidson,davidson_3933,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Happy birthday bird! @codyflitcraft,davidson,davidson_3934,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
This no beef thing is for the birds!!!,davidson,davidson_3935,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
All the fine bitches i need yall to hit me up my # 562 922 40 guess the last 2 &#128514;,davidson,davidson_3936,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @_tarynupsheets: The single life is hitting for zero. Like I don't even want hoes.,davidson,davidson_3937,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
these bitches act local and think global.....,davidson,davidson_3938,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @Its_Ms_Brenduh: Got kicked out of AA classes bc I laughed at a guy and called him a pussy for blacking out every time he drank.,davidson,davidson_3939,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Miley Cyrus just wants to hump things and smoke weed with her retarded ass.,davidson,davidson_3940,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"HOT #ISIS SOCIAL MEDIA PHOTO: Laughing Jihadis Get Baby To Kick Severed Head &#8211; ***warning, graphic*** http://t.co/XdpSzwj6sK #lnyhbt #tgdn",davidson,davidson_3941,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
RT @DFkinLopes: Lying ass bitch http://t.co/vGUClaeNnt,davidson,davidson_3942,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"&#8220;@WowItsDylan: Fuck a ""bad bitch"" id rather have a good girl who's a freak just for me 10/10 times &#128525;&#128525;&#8221;",davidson,davidson_3943,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Memorial Weekend early bird wine walk price is still available! We have 21 participating locations http://t.co/bBYoTneeBn,davidson,davidson_3944,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Follow my nigga cg_bugatti Niggaz hated nd flagged his possibly Fucked ya bitch that's why y'all&#8230; http://t.co/FRf23wlLbv,davidson,davidson_3945,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"I need sum hoes ah sum, cuz I wake up all I have is hella emails &#128557;&#128299; but not a Goodmoring or goodnight text. Shit not even a single text &#9995;&#128529;",davidson,davidson_3946,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@DoubleAIV just watch bitch nigga u gonna want the whole team dead,davidson,davidson_3947,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
#nowplaying witcha bitch pussy pussy inda hood ona sofa.wit plastic on it,davidson,davidson_3948,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Lets go hoes!! Its sing a long time!! You know the words.... trust an believe meeeeee,davidson,davidson_3949,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Yo bitch wanna fuck the squad!!&#128526;,davidson,davidson_3950,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"You don't know me, but I'm your bra. RT @HuffingtonPost: Doobie Brothers member Michael McDonald says he'll ""come out as a tranny""",davidson,davidson_3951,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@Rob_San9993 ha lol like at selenas horny bitch lol,davidson,davidson_3952,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"Rev. Charlie Rangel: What Unions Stand For Are &#8220;Spiritual Damn Things&#8221;&#8230; LIKE INFLATABLE RATS. 

 http://t.co/2nmrLDvIgB",davidson,davidson_3953,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
RT @ClutchLikeMJ: Tennessee isn't even orange it's like vitamin pee yellow &#128553;&#128514;&#128514;&#128514;,davidson,davidson_3954,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Wtf am I watching bgc I hat watching these ugly ass ghetto hoes put there family name to shame,davidson,davidson_3955,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
He's making sure if it's ok for the bitches http://t.co/wE7OBTKetB,davidson,davidson_3956,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"@DolfyAdolf 
Y'all gots betta machinery fo dat. Hanger be ghetto",davidson,davidson_3957,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"maddie, karissa, Ireland, cierra and I have gotten so close I'd kill a bitch for them tbh",davidson,davidson_3958,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Like keke say real niggas got a heart too it just take a real bitch for him to show it,davidson,davidson_3959,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
All the Uchiha are. RT @ThatNiggaCris: Sasuke is probably the biggest faggot of all time,davidson,davidson_3960,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @albertogomez51: &#8220;@nomaambundy92: I'm not the type of guy to bitch about how hot it is but it's about to be 11 and I'm still sweating&#8221; q&#8230;,davidson,davidson_3961,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"@AdamBaldwin Really?? Bro, that retard @SenTedCruz even missed the point of GreenEggs&amp;Ham! It means don't knock it til ya try it!",davidson,davidson_3962,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Just hand them the game you zebra jack asses and save us all the trouble of watching,davidson,davidson_3963,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @lildurk_: These bitches ain't my bitches,davidson,davidson_3964,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"@_Linsanity22 derrrrrrr, 1st of all her songs are actually good compared to the other trash, +++ shes SUCH a showman omg",davidson,davidson_3965,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@LandRoverUSA Our ""Disco"" we used for disaster recovery was an awesome brownie points to how well built they are. Most extreme conditions!",davidson,davidson_3966,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@bayjackson3 lol it's a crew, not actual hoes",davidson,davidson_3967,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @lifewitRy_: where these bitches at &#128555;&#128525;&#128525;&#128525; http://t.co/I8zxwKXk71,davidson,davidson_3968,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@NataIiaxxx @ladygaga suck on my throbbing pussy,davidson,davidson_3969,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
I don't live for you hoes man,davidson,davidson_3970,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @nicky0472: @rickahyatt @1visionamd who better 2 b the Manchurian candidate. Think abt it we bitch abt his policy and he screams racism.&#8230;,davidson,davidson_3971,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Bored then a hoe! Listening to these fuck ass adults lecturing us with @__vercetti http://t.co/NyBO16RMsh,davidson,davidson_3972,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Friend zone ass nigguh,davidson,davidson_3973,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @elchavaloko: @_WhitePonyJr_ @saucygyro @Buckm00se so you gonna believe me,a cripple or a fuckn hippo??",davidson,davidson_3974,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @KingDrayn: @rosebeforehoes2 don't forget we gotta take out trash and need milk...and spermicidal lube,davidson,davidson_3975,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@kenlypls @skeetworld_ @iAcceptNudes wrong skiny girls are for guys that want hot sex that looks good too.
Every fat bitch knows that",davidson,davidson_3976,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
&#8220;@MannyBDlopez: When you open your starburst candy and get 2 yellows http://t.co/F0dDbfEzB6&#8221; lmao bruh,davidson,davidson_3977,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@politsoutherner @leahmeyer49 
Yeah, I'd want to shoot the son of a bitch myself. LOL",davidson,davidson_3978,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @walkerkpt: Prediction- ""Obama will leave the Democratic Party in shambles ""&#128563; oh gosh, I hope so &#128591;&#128079;&#128074;&#128170;&#128077;payback really is a bitch",davidson,davidson_3979,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
nasty hoe,davidson,davidson_3980,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @TittyFlex: Lol I don't need Halloween to dress like a ho. I know myself. Everyday is another opportunity.,davidson,davidson_3981,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Bust in dat bitch face I don't want sons! -- @Icewear_Vezzo,davidson,davidson_3982,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
why do little scrawny white boys play ghetto rap music while they walk around.,davidson,davidson_3983,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
I love these stupid holiday commercials... you thought you were going to get a car? Nope bitch you got an ugly ass sweater,davidson,davidson_3984,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@nCrusade @GodManiac_ come wage with us fag,davidson,davidson_3985,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
RT @Taylor_1017: Get this bitch out of my house,davidson,davidson_3986,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Bad Asian bitch yea she look just like Kemora,davidson,davidson_3987,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
This nig johnel keep falling asleep.... That's usually me lol,davidson,davidson_3988,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Chill with the thirst bitch my chicks right next to me! For real hoe!!,davidson,davidson_3989,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"One time this girl asked my what my problem was, I instantly replied I love bad bitches &#128514;&#128514;",davidson,davidson_3990,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"&#8220;@garcialaura_: @Virgilio_LLA I was heartbroken tx inniz ho. Lmao&#8221; haha naw chill, you the one laughing at vdawg",davidson,davidson_3991,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
I'm getting sleepy and my phone is acting retarded...,davidson,davidson_3992,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@selina_dabbagh the song? About pollo hermanos and Heisenberg?,davidson,davidson_3993,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@nekolin @DestroTheNoble naaaa, just the faggots! So....I guess you wouldn't be around very long....would ya!",davidson,davidson_3994,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @BrandonTweets__: Who else remembers these bitches http://t.co/MjrypfCjPd,davidson,davidson_3995,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
&#8220;@Erikaj00: I saw a girl scratch her private today.. What that mean?&#8221; Don't fuck her right in the pussy,davidson,davidson_3996,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@theshardyrebel #faggot,davidson,davidson_3997,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Real talk not being byes or nothin! The whole NFC south glad bag trash this year none of the teams have a chance making it to the playoffs!,davidson,davidson_3998,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"RT @dariusferg14: ""@VSamone: Dudes probably just think eating pussy is sucking on pussy lips &#128530;"" fse cut it out ;)",davidson,davidson_3999,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@brendacoyt_3 : I got them bitches snowboarding to me &#127938;&#127935;&#10052;&#65039;&#9924;&#65039;,davidson,davidson_4000,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
#WorldSeriesGame3 Hunter Pence is so annoying he should be a Red Sox player. Shave fool and take your Vyvanse&#9918;&#65039;&#9918;&#65039;&#128074;&#128074;#Yankees 2015!!,davidson,davidson_4001,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Poof. Vamoose son of a bitch,davidson,davidson_4002,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @HuhWhatsACondom: This would never happen at a ""non-colored"" award show @BETAwards http://t.co/rUJNu1l7t8",davidson,davidson_4003,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"If I hold the door open for you, bitch you BETTA say thank you or imma slam the door in ya back.",davidson,davidson_4004,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@ALaQuannD what you laughing at hoe,davidson,davidson_4005,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @alexis_mahnal: &#128557;&#128557;@iDntWearCondoms: If I cum on your pussy don't be tryna rub it in like they do in the pornos cuz if u get pregnant tha&#8230;,davidson,davidson_4006,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"4 stacks for the heels on my bitch feet, car seat still smellin like 10 keys.. Tell the plug that I'm lookin for a increase..",davidson,davidson_4007,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@KaylahPrettyMom lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;,davidson,davidson_4008,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@Cee_Murda94 bitch is you drunk or nah,davidson,davidson_4009,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@BretVonDehl @com_lowery Can I beat this bitch up?? Seriously....what a bitch,davidson,davidson_4010,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"&#8220;@thekiddfranky: I talk to any girl who paid over 300$ for her sew in, show me u Atleast got some type of boss bitch in you lol&#8221; wth &#128557;&#128557;&#128557;",davidson,davidson_4011,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
These hoes was just really fighting ova Some rally's tho on 30th&#128514;&#128514;,davidson,davidson_4012,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
I salute to the hoes who kno they places... other than that bitches miss me,davidson,davidson_4013,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @_soulfulsiren: &#8220;@VizyIsIgnant: When she waives her pussy fees&gt;&gt;&gt;&gt;&#8221; bye Lawrence &#128075;,davidson,davidson_4014,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"@JedZiggler I say it all the time same with fag and queer it's all about the context I suppose, some people are just looking to get offended",davidson,davidson_4015,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @whiteboytatted: Shout out to all you girls that wear those holy cross leggings but got a pussy thats full of sin,davidson,davidson_4016,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"you know what they say, the early bird gets the worm. *puts gummy worms in your morning coffee*",davidson,davidson_4017,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
I love when my friends let me use their phones to stalk the bitch that blocked me on Facebook.,davidson,davidson_4018,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @Fck_Witcho_Mans: Fuck Michigan too many wanna be thugs. If you ask me y'all pussy. I'm out this bitch next year,davidson,davidson_4019,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"Are you tired of the ""mock drafts""? Let's just do this: If Clowney is not the 1st pick, who thinks Round 1 becomes ""chaos""? #ShowOfHands",davidson,davidson_4020,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
RT @ChukaOffor: Lmaooo hoes so childish &#128557;&#128514;&#128557;&#128514; http://t.co/uSFmd01sAF,davidson,davidson_4021,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @erikxrosa: The ones we really like , we can't get.
But if you got the one you really like then you a lucky bitch.",davidson,davidson_4022,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Dyke bitches kill me thinkin they really got hoes lol,davidson,davidson_4023,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@_icantmiss send that hoe &#128514;&#128514;,davidson,davidson_4024,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Flappy bird instead of studying? Sounds great.&#128527; &#128555;#flappybirdisruiningmylife,davidson,davidson_4025,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
RT @KILLSheredon: you the nigga in high school who got shoved into lockers and thrown into trash cans @TvvitterRoasts,davidson,davidson_4026,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.,davidson,davidson_4027,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@Anellesofia for some spook shit,davidson,davidson_4028,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Eagles fans will always be annoying faggots,davidson,davidson_4029,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @Tahrell: Now, bitches gonna think just because they're married, they're better than every female that's not. Smh",davidson,davidson_4030,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
""" bitch who do you love """,davidson,davidson_4031,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@Billythathird @matt_sliwinski copy my tweet again you ginzo,davidson,davidson_4032,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Jessie Andrews has the best ""girl on girl"" scenes in porn. LOVE the way she makes bitches cum.",davidson,davidson_4033,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Big bro moose trying slide into these hoes DM's http://t.co/eVb17DyunT,davidson,davidson_4034,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Bad bitches is the only thing that I like!!!!!! #BBLU this Saturday #BBLU #SuedeLounge #RICHGIRLS,davidson,davidson_4035,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
McDonald's is hella trash to me now,davidson,davidson_4036,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Boy Yung thug is a fag,davidson,davidson_4037,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/mLFuCqIIFA,davidson,davidson_4038,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Evan Williams wit me, we find a bitch; have a minaj http://t.co/VRTG3DTNxc",davidson,davidson_4039,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @HBCUfessions: Us dykes get more play than most niggas! -FAMU,davidson,davidson_4040,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @Huntermoore: RETWEET if you fucked someone's bitch,davidson,davidson_4041,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Sound like a REAL NIGGA TO ME &#8220;@SankPankSimona: Keith stood under the monkey bats looking up girls skirts during recess time. Fucking creep&#8221;,davidson,davidson_4042,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"@ambitiousBree trueee, but I can't wait til the day a bitch try me!!!!",davidson,davidson_4043,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"@Midnight_Snacka bitches like u be proving my point, u speak on shit u know nothing about I got a fucking at studio movie grill just stfu",davidson,davidson_4044,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @chels_phelps: Crafty bitches ""@CheatsOfLife: best way to cheat on a test http://t.co/vGneo1T1tG""",davidson,davidson_4045,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Vice News interview with the Canadian Jihadi has the poem I translated f4 u as its sound track http://t.co/7gebzU4Paz http://t.co/WwL05Orih6,davidson,davidson_4046,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
RT @fatandfly88: Bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d&#8230;,davidson,davidson_4047,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @Dipset_Kenn: RT @ToneThaMan55: RT @PAPER_CHAYSIN: I love money fuc a bitch I won't stress myself , and I keep my mouth closed cuz I can&#8230;",davidson,davidson_4048,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @EvanBecker513: @whattheflocka omg you're a nigger.,davidson,davidson_4049,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"Lmao this bitch high asf and she asked me ""Do I look high?""",davidson,davidson_4050,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@b0ssladyRe go to sleep bitch,davidson,davidson_4051,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
man kills mother of 2 after she reveals she's hiv positive after having sex...that bitch deserved it,davidson,davidson_4052,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
These peanut butter brownies bout to give me life too! &#128523;,davidson,davidson_4053,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Slide in that hoe DM's like &#127938;&#127938;&#127938;,davidson,davidson_4054,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
That bitch filthy http://t.co/PaAjZU0UM4,davidson,davidson_4055,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
RT @prettygrl_rocky: Pussy this pussy that,davidson,davidson_4056,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"@mikecheck_123 try this one Mikey, none of that hick shit...http://youtu.be/Thls_tMuFkc",davidson,davidson_4057,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Damn it be cold fo a colored man,davidson,davidson_4058,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Life is too fuckin short for free bird,davidson,davidson_4059,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
&#8220;@ToriJBerman: Lover http://t.co/pJphVGW4F2&#8221;my old bitch &#128514;,davidson,davidson_4060,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"Fight night tonight, go Cotto. Smack that pompous cunt down in front of millions. #MayweatherCotto",davidson,davidson_4061,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @abreumegan_: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title&#8230;",davidson,davidson_4062,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Alex Smith wears red and yellow now so quit being psycho ex boyfriends and get over him. He's in the past,davidson,davidson_4063,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@frankxlz @italian_montana fuck off frank you pussy,davidson,davidson_4064,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
Fuck a bitch flip a brick,davidson,davidson_4065,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
"RT @LosBeOnIt: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title d&#8230;",davidson,davidson_4066,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
@RJ_diggins86 get some sleep pussy.,davidson,davidson_4067,True,False,False,False,False,False,True,False,"1,0,0,0,0,0,1,0"
